ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07510;2020-01-22T10:00:00+01:00;102710;-20.0;7;20;3.7;279.05;271.65;59;43370.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;3;2760.0;;;;102110.0;;;-750.0;;;;;274.85;;;4.3;4.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;2760.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;7;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.900000000000034;;;;;1.7000000000000455;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;1
07510;2020-01-22T19:00:00+01:00;102360;-40.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;30;3.2;283.15;281.95;92;5520.0;Pluie, sans congélation, intermittente, faible au moment de l’observation;;;100.0;7;1250.0;;;;101770.0;;;-700.0;278.45;;285.05;;275.65;;;4.5;4.5;-10.0;2;0.0;;;1.2;3.0;3.0;3.8;3.8;;;;;6.0;;1020.0;7.0;;1230.0;7.0;;1680.0;;8;;44.830667,-0.691333;BORDEAUX-MERIGNAC;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;Pluie, sans congélation, intermittente, faible au moment de l’observation;10.0;5.300000000000011;;11.900000000000034;;2.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;1
07510;2020-01-27T19:00:00+01:00;101170;-130.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;190;5.7;283.75;282.15;90;58650.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;1750.0;;;;100590.0;;;-890.0;281.05;;284.05;;280.05;;;8.9;8.9;-10.0;1;0.0;;;0.0;0.7;3.1;6.1;6.3;;;;;6.0;;1620.0;8.0;;2040.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.600000000000023;7.900000000000034;;10.900000000000034;;6.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;1
07510;2020-04-11T14:00:00+02:00;102090;-70.0;8;140;3.3;294.55;281.45;43;27050.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101530.0;;;130.0;;;;;281.55;;;5.3;6.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.400000000000034;;;;;8.400000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2020-04-13T14:00:00+02:00;101130;0.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;60;5.0;293.75;280.35;42;28930.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;75.0;6;3480.0;;;;100570.0;;;-500.0;;;;;285.75;;;7.1;8.2;-10.0;0;0.0;;;0.0;0.0;0.4;0.4;2.4;;;;;2.0;;3480.0;6.0;;4560.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.600000000000023;;;;;12.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2020-04-14T20:00:00+02:00;101350;-70.0;6;30;6.5;293.35;275.65;31;27560.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;100790.0;;;240.0;284.75;;295.35;;284.35;;;9.6;9.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.200000000000045;11.600000000000023;;22.200000000000045;;11.200000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2020-04-22T02:00:00+02:00;101200;60.0;1;230;2.1;287.05;286.55;97;1710.0;Brume;;;100.0;8;80.0;;;;100630.0;;;400.0;;;;;287.75;;;2.8;2.9;-10.0;1;0.0;;;0.0;0.0;-0.1;1.4;5.8;;;;;8.0;;90.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;1;;Brume;13.900000000000034;;;;;14.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2020-04-23T08:00:00+02:00;101990;80.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;180;0.8;286.65;286.05;96;6790.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;450.0;;;;101410.0;;;660.0;286.45;;288.15;;286.85;;;1.2;1.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;1.6;;;;;8.0;;480.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.5;13.300000000000011;;15.0;;13.700000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2020-04-24T08:00:00+02:00;101650;-40.0;5;110;1.9;285.45;285.15;98;2150.0;Brume;;;;0;;;;;101070.0;;;-340.0;283.55;;291.25;;283.85;;;2.2;2.7;-10.0;1;0.0;;;0.2;0.2;0.2;0.2;0.2;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;5;;Brume;12.300000000000011;10.400000000000034;;18.100000000000023;;10.700000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2020-04-29T02:00:00+02:00;101510;20.0;3;220;2.3;283.55;282.45;93;17970.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;4;800.0;;;;100930.0;;;430.0;;;;;284.65;;;3.1;4.3;-10.0;;0.0;;;0.0;0.2;0.2;1.6;5.8;;;;;2.0;;750.0;3.0;;990.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.400000000000034;;;;;11.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2020-05-01T02:00:00+02:00;101100;-110.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;150;1.3;285.45;285.15;98;2100.0;Pluie, sans congélation, continue, faible au moment de l’observation;;;100.0;8;150.0;;;;100520.0;;;-80.0;;;;;286.45;;;2.0;2.2;-10.0;2;0.0;;;5.0;12.3;22.2;25.0;37.6;;;;;5.0;;150.0;6.0;;420.0;7.0;;720.0;;8;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Pluie, sans congélation, continue, faible au moment de l’observation;12.300000000000011;;;;;13.300000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2020-01-31T10:00:00+01:00;102090;140.0;2;250;5.4;286.45;285.95;97;3150.0;Bruine et pluie, faibles;;;100.0;8;150.0;;;;101510.0;;;290.0;;;;;285.25;;;7.3;8.9;-10.0;2;0.0;;;0.2;0.4;0.6;1.6;4.2;;;;;8.0;;180.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;2;;Bruine et pluie, faibles;13.300000000000011;;;;;12.100000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;1
07510;2020-03-04T19:00:00+01:00;101310;-40.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;260;4.3;286.45;285.95;97;4170.0;Bruine et pluie, faibles;;;100.0;8;150.0;;;;100740.0;;;-80.0;279.25;;287.05;;280.05;;;6.0;7.0;-10.0;2;0.0;;;0.4;0.4;1.4;2.8;2.8;;;;;8.0;;180.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Bruine et pluie, faibles;13.300000000000011;6.100000000000023;;13.900000000000034;;6.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;3
07510;2020-03-05T13:00:00+01:00;100110;-150.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;250;13.2;285.55;282.15;80;9150.0;Bruine et pluie, faibles;;;100.0;8;800.0;;;;99540.0;;;-1300.0;;;;;283.95;;;18.9;21.2;-10.0;1;0.0;;;-0.1;1.7;6.3;6.7;10.9;;;;;7.0;;750.0;7.0;;930.0;8.0;;1320.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Bruine et pluie, faibles;12.400000000000034;;;;;10.800000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;3
07510;2020-03-05T22:00:00+01:00;100950;200.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;270;5.4;282.65;276.85;67;19330.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;75.0;6;1250.0;;;;100370.0;;;-290.0;;;;;280.35;;;9.1;10.9;-10.0;0;0.0;;;0.0;-0.1;0.8;3.7;8.7;;;;;2.0;;1140.0;6.0;;1380.0;6.0;;1740.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.5;;;;;7.2000000000000455;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;3
07510;2020-03-10T01:00:00+01:00;102620;-90.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;190;3.2;282.35;281.85;97;10750.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;1;150.0;;;;102030.0;;;370.0;;;;;282.85;;;4.5;4.5;-10.0;2;0.0;;;0.4;2.2;3.4;3.6;5.2;;;;;1.0;;150.0;7.0;;2160.0;8.0;;2640.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.200000000000045;;;;;9.700000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;3
07510;2020-03-02T07:00:00+01:00;98950;0.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;280;6.4;283.05;282.15;94;8470.0;Pluie, sans congélation, continue, faible au moment de l’observation;;;100.0;7;450.0;;;;98380.0;;;-1480.0;282.25;;284.05;;281.75;;;9.1;12.4;-10.0;2;0.0;;;3.5;6.7;9.7;9.9;11.3;;;;;4.0;;330.0;7.0;;480.0;7.0;;750.0;;8;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;Pluie, sans congélation, continue, faible au moment de l’observation;9.900000000000034;9.100000000000023;;10.900000000000034;;8.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;3
07510;2020-03-07T01:00:00+01:00;102230;200.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;260;2.6;279.15;277.75;91;13120.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;90.0;7;1250.0;;;;101630.0;;;1300.0;;;;;278.75;;;3.1;3.6;-10.0;2;0.0;;;0.0;0.4;0.4;1.2;12.7;;;;;1.0;;1050.0;7.0;;1380.0;;9;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;6.0;;;;;5.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;3
07510;2020-06-29T20:00:00+02:00;101900;-50.0;8;300;3.7;294.25;284.25;53;29140.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101340.0;;;10.0;290.45;;297.05;;292.05;;;5.9;7.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.100000000000023;17.30000000000001;;23.900000000000034;;18.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;6
07510;2020-05-20T08:00:00+02:00;101980;10.0;3;20;0.7;288.75;281.95;64;3400.0;Brume;;;;0;;;;;101410.0;;;-370.0;283.05;;298.15;;284.75;;;1.4;1.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;Brume;15.600000000000023;9.900000000000034;;25.0;;11.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2020-05-15T20:00:00+02:00;101740;70.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;10;4.1;291.45;281.45;52;58630.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;1750.0;;;;101170.0;;;970.0;283.75;;293.35;;285.15;;;5.6;7.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;1680.0;8.0;;2040.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.30000000000001;10.600000000000023;;20.200000000000045;;12.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2020-05-16T08:00:00+02:00;102070;120.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;20;2.7;286.45;281.05;70;24840.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;2640.0;;;;101490.0;;;610.0;285.15;;291.45;;286.85;;;4.3;4.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;2640.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.300000000000011;12.0;;18.30000000000001;;13.700000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2020-05-13T11:00:00+02:00;100590;50.0;En hausse;10;1.8;284.55;283.75;95;11140.0;Pluie, sans congélation, continue, faible au moment de l’observation;;;100.0;5;150.0;;;;100020.0;;;-760.0;;;;;286.65;;;2.7;3.0;-10.0;2;0.0;;;1.0;3.8;3.8;3.8;3.8;;;;;3.0;;180.0;4.0;;660.0;5.0;;1170.0;;8;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse;;Pluie, sans congélation, continue, faible au moment de l’observation;11.400000000000034;;;;;13.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2020-05-12T05:00:00+02:00;101260;-50.0;7;10;3.3;281.15;280.05;93;19390.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;450.0;;;;100670.0;;;1490.0;;;;;284.95;;;4.8;5.8;-10.0;2;0.0;;;0.0;0.2;0.2;1.8;18.9;;;;;8.0;;570.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;7;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.0;;;;;11.800000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2020-06-22T23:00:00+02:00;102280;40.0;3;10;2.5;293.05;287.45;70;38290.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101710.0;;;-450.0;;;;;293.35;;;3.3;5.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.900000000000034;;;;;20.200000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;6
07510;2020-06-25T05:00:00+02:00;101460;-30.0;7;230;3.5;292.85;292.15;96;2540.0;Brume;;;100.0;8;80.0;;;;100900.0;;;30.0;;;;;294.25;;;5.0;5.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;90.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;7;;Brume;19.700000000000045;;;;;21.100000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;6
07510;2020-06-19T11:00:00+02:00;102050;40.0;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;70;1.8;292.75;285.25;62;53700.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;75.0;3;800.0;;;;101480.0;;;400.0;;;;;286.05;;;3.2;3.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;3.6;;;;;3.0;;750.0;5.0;;2340.0;6.0;;5880.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.600000000000023;;;;;12.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;6
07510;2020-06-28T05:00:00+02:00;101870;-10.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;230;1.3;291.75;287.85;78;59870.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;90.0;7;1750.0;;;;101300.0;;;360.0;;;;;292.95;;;1.9;3.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;1800.0;7.0;;2280.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.600000000000023;;;;;19.80000000000001;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;6
07510;2020-06-24T11:00:00+02:00;101450;-10.0;8;110;2.9;299.55;290.05;56;17390.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;100900.0;;;-470.0;;;;;290.65;;;5.0;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.400000000000034;;;;;17.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;6
07510;2021-11-24T22:00:00+01:00;101120;-140.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;30;2.8;279.45;279.15;98;2920.0;Pluie, sans congélation, continue, faible au moment de l’observation;;;100.0;8;80.0;;;;100530.0;;;-600.0;;;;;279.95;;;3.8;6.4;-10.0;2;0.0;;;0.4;0.6;1.4;2.2;3.0;;;;;7.0;;90.0;8.0;;600.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;Pluie, sans congélation, continue, faible au moment de l’observation;6.300000000000011;;;;;6.800000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;11
07510;2021-11-25T01:00:00+01:00;100980;-140.0;8;360;4.1;278.55;278.15;97;2210.0;Bruine, sans congélation, continue, faible au moment de l’observation;;;100.0;8;150.0;;;;100390.0;;;-670.0;;;;;279.25;;;6.0;6.5;-10.0;2;0.0;;;0.4;2.0;2.6;4.0;5.0;;;;;8.0;;120.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;Bruine, sans congélation, continue, faible au moment de l’observation;5.400000000000034;;;;;6.100000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;11
07510;2020-10-10T11:00:00+02:00;102820;100.0;3;10;3.6;287.25;284.25;82;21580.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;102240.0;;;360.0;;;;;286.45;;;4.9;4.9;-10.0;1;0.0;;;0.0;0.0;0.2;2.4;2.4;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.100000000000023;;;;;13.300000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2020-10-11T20:00:00+02:00;102620;80.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;320;2.6;285.75;282.75;82;59470.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;1;800.0;;;;102040.0;;;-190.0;282.25;;288.85;;284.95;;;3.7;4.9;-10.0;0;0.0;;;-0.1;-0.1;1.8;1.8;1.8;;;;;1.0;;810.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.600000000000023;9.100000000000023;;15.700000000000045;;11.800000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2020-09-07T05:00:00+02:00;102340;0.0;5;350;1.6;287.15;283.75;80;52750.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;1750.0;;;;101760.0;;;130.0;;;;;287.05;;;2.5;3.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;1980.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;5;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.0;;;;;13.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2020-09-08T05:00:00+02:00;102610;-50.0;8;0;0.0;286.75;285.35;91;320.0;Brouillard ou brouillard glacé, ciel visible, sans changement appréciable au cours de l’heure précédente;;;;0;;;;;102030.0;;;270.0;;;;;286.75;;;0.8;2.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;Brouillard ou brouillard glacé, ciel visible, sans changement appréciable au cours de l’heure précédente;13.600000000000023;;;;;13.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2020-09-08T08:00:00+02:00;102690;70.0;3;360;1.6;285.05;284.45;96;7370.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;102100.0;;;250.0;284.55;;293.85;;284.85;;;2.0;3.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.900000000000034;11.400000000000034;;20.700000000000045;;11.700000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
